Þjóðerni,Ár,Landsvæði,Mánuður,Value0
Rúmenía,2015,Norðurland,Janúar,..
Rúmenía,2015,Norðurland,Febrúar,..
Rúmenía,2015,Norðurland,Mars,..
Rúmenía,2015,Norðurland,Apríl,..
Rúmenía,2015,Norðurland,Maí,..
Rúmenía,2015,Norðurland,Júní,30
Rúmenía,2015,Norðurland,Júlí,10
Rúmenía,2015,Norðurland,Ágúst,..
Rúmenía,2015,Norðurland,September,..
Rúmenía,2015,Norðurland,Október,..
Rúmenía,2015,Norðurland,Nóvember,..
Rúmenía,2015,Norðurland,Desember,..
Rúmenía,2015,Austurland,Allir,4
Rúmenía,2015,Austurland,Janúar,..
Rúmenía,2015,Austurland,Febrúar,..
Rúmenía,2015,Austurland,Mars,..
Rúmenía,2015,Austurland,Apríl,..
Rúmenía,2015,Austurland,Maí,2
Rúmenía,2015,Austurland,Júní,2
Rúmenía,2015,Austurland,Júlí,..
Rúmenía,2015,Austurland,Ágúst,..
Rúmenía,2015,Austurland,September,..
Rúmenía,2015,Austurland,Október,..
Rúmenía,2015,Austurland,Nóvember,..
Rúmenía,2015,Austurland,Desember,..
Rúmenía,2015,Suðurland,Allir,88
Rúmenía,2015,Suðurland,Janúar,14
Rúmenía,2015,Suðurland,Febrúar,6
Rúmenía,2015,Suðurland,Mars,17
Rúmenía,2015,Suðurland,Apríl,4
Rúmenía,2015,Suðurland,Maí,21
Rúmenía,2015,Suðurland,Júní,7
Rúmenía,2015,Suðurland,Júlí,19
Rúmenía,2015,Suðurland,Ágúst,..
Rúmenía,2015,Suðurland,September,..
Rúmenía,2015,Suðurland,Október,..
Rúmenía,2015,Suðurland,Nóvember,..
Rúmenía,2015,Suðurland,Desember,..
Rúmenía,2014,Allt landið,Allir,1849
Rúmenía,2014,Allt landið,Janúar,41
Rúmenía,2014,Allt landið,Febrúar,93
Rúmenía,2014,Allt landið,Mars,39
Rúmenía,2014,Allt landið,Apríl,101
Rúmenía,2014,Allt landið,Maí,185
Rúmenía,2014,Allt landið,Júní,146
Rúmenía,2014,Allt landið,Júlí,113
Rúmenía,2014,Allt landið,Ágúst,410
Rúmenía,2014,Allt landið,September,107
Rúmenía,2014,Allt landið,Október,516
Rúmenía,2014,Allt landið,Nóvember,60
Rúmenía,2014,Allt landið,Desember,38
Rúmenía,2014,Höfuðborgarsvæði,Allir,1027
Rúmenía,2014,Höfuðborgarsvæði,Janúar,41
Rúmenía,2014,Höfuðborgarsvæði,Febrúar,72
Rúmenía,2014,Höfuðborgarsvæði,Mars,31
Rúmenía,2014,Höfuðborgarsvæði,Apríl,88
Rúmenía,2014,Höfuðborgarsvæði,Maí,139
Rúmenía,2014,Höfuðborgarsvæði,Júní,117
Rúmenía,2014,Höfuðborgarsvæði,Júlí,66
Rúmenía,2014,Höfuðborgarsvæði,Ágúst,268
Rúmenía,2014,Höfuðborgarsvæði,September,91
Rúmenía,2014,Höfuðborgarsvæði,Október,51
Rúmenía,2014,Höfuðborgarsvæði,Nóvember,25
Rúmenía,2014,Höfuðborgarsvæði,Desember,38
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Rúmenía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Rúmenía,2014,Suðurnes,Allir,510
Rúmenía,2014,Suðurnes,Janúar,..
Rúmenía,2014,Suðurnes,Febrúar,3
Rúmenía,2014,Suðurnes,Mars,1
Rúmenía,2014,Suðurnes,Apríl,..
Rúmenía,2014,Suðurnes,Maí,6
Rúmenía,2014,Suðurnes,Júní,10
Rúmenía,2014,Suðurnes,Júlí,20
Rúmenía,2014,Suðurnes,Ágúst,8
Rúmenía,2014,Suðurnes,September,3
Rúmenía,2014,Suðurnes,Október,452
Rúmenía,2014,Suðurnes,Nóvember,7
Rúmenía,2014,Suðurnes,Desember,..
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Allir,47
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Janúar,..
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Febrúar,..
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Mars,..
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Apríl,13
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Maí,2
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Júní,..
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Júlí,7
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Ágúst,14
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",September,..
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Október,..
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Nóvember,11
Rúmenía,2014,"Vesturland, Vestfirðir frá og með 2007",Desember,..
Rúmenía,2014,Norðurland,Allir,94
Rúmenía,2014,Norðurland,Janúar,..
Rúmenía,2014,Norðurland,Febrúar,16
Rúmenía,2014,Norðurland,Mars,..
Rúmenía,2014,Norðurland,Apríl,..
Rúmenía,2014,Norðurland,Maí,21
Rúmenía,2014,Norðurland,Júní,7
Rúmenía,2014,Norðurland,Júlí,6
Rúmenía,2014,Norðurland,Ágúst,15
Rúmenía,2014,Norðurland,September,4
Rúmenía,2014,Norðurland,Október,8
Rúmenía,2014,Norðurland,Nóvember,17
Rúmenía,2014,Norðurland,Desember,..
Rúmenía,2014,Austurland,Allir,28
Rúmenía,2014,Austurland,Janúar,..
Rúmenía,2014,Austurland,Febrúar,2
Rúmenía,2014,Austurland,Mars,2
Rúmenía,2014,Austurland,Apríl,..
Rúmenía,2014,Austurland,Maí,2
Rúmenía,2014,Austurland,Júní,5
Rúmenía,2014,Austurland,Júlí,4
Rúmenía,2014,Austurland,Ágúst,10
Rúmenía,2014,Austurland,September,3
Rúmenía,2014,Austurland,Október,..
Rúmenía,2014,Austurland,Nóvember,..
Rúmenía,2014,Austurland,Desember,..
Rúmenía,2014,Suðurland,Allir,143
Rúmenía,2014,Suðurland,Janúar,..
Rúmenía,2014,Suðurland,Febrúar,..
Rúmenía,2014,Suðurland,Mars,5
Rúmenía,2014,Suðurland,Apríl,..
Rúmenía,2014,Suðurland,Maí,15
Rúmenía,2014,Suðurland,Júní,7
Rúmenía,2014,Suðurland,Júlí,10
Rúmenía,2014,Suðurland,Ágúst,95
Rúmenía,2014,Suðurland,September,6
Rúmenía,2014,Suðurland,Október,5
Rúmenía,2014,Suðurland,Nóvember,..
Rúmenía,2014,Suðurland,Desember,..
Önnur Evrópulönd,2015,Allt landið,Allir,3251
Önnur Evrópulönd,2015,Allt landið,Janúar,42
Önnur Evrópulönd,2015,Allt landið,Febrúar,34
Önnur Evrópulönd,2015,Allt landið,Mars,78
Önnur Evrópulönd,2015,Allt landið,Apríl,266
Önnur Evrópulönd,2015,Allt landið,Maí,505
Önnur Evrópulönd,2015,Allt landið,Júní,2163
Önnur Evrópulönd,2015,Allt landið,Júlí,163
Önnur Evrópulönd,2015,Allt landið,Ágúst,..
Önnur Evrópulönd,2015,Allt landið,September,..
Önnur Evrópulönd,2015,Allt landið,Október,..
Önnur Evrópulönd,2015,Allt landið,Nóvember,..
Önnur Evrópulönd,2015,Allt landið,Desember,..
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Allir,3157
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Janúar,39
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Febrúar,32
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Mars,76
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Apríl,264
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Maí,464
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Júní,2145
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Júlí,137
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Ágúst,..
Önnur Evrópulönd,2015,Höfuðborgarsvæði,September,..
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Október,..
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Nóvember,..
Önnur Evrópulönd,2015,Höfuðborgarsvæði,Desember,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Önnur Evrópulönd,2015,Suðurnes,Allir,8
Önnur Evrópulönd,2015,Suðurnes,Janúar,1
Önnur Evrópulönd,2015,Suðurnes,Febrúar,..
Önnur Evrópulönd,2015,Suðurnes,Mars,1
Önnur Evrópulönd,2015,Suðurnes,Apríl,..
Önnur Evrópulönd,2015,Suðurnes,Maí,5
Önnur Evrópulönd,2015,Suðurnes,Júní,1
Önnur Evrópulönd,2015,Suðurnes,Júlí,..
Önnur Evrópulönd,2015,Suðurnes,Ágúst,..
Önnur Evrópulönd,2015,Suðurnes,September,..
Önnur Evrópulönd,2015,Suðurnes,Október,..
Önnur Evrópulönd,2015,Suðurnes,Nóvember,..
Önnur Evrópulönd,2015,Suðurnes,Desember,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Allir,48
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Janúar,2
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Febrúar,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Mars,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Apríl,2
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Maí,26
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Júní,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Júlí,18
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Ágúst,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",September,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Október,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Nóvember,..
Önnur Evrópulönd,2015,"Vesturland, Vestfirðir frá og með 2007",Desember,..
Önnur Evrópulönd,2015,Norðurland,Allir,8
Önnur Evrópulönd,2015,Norðurland,Janúar,..
Önnur Evrópulönd,2015,Norðurland,Febrúar,2
Önnur Evrópulönd,2015,Norðurland,Mars,..
Önnur Evrópulönd,2015,Norðurland,Apríl,..
Önnur Evrópulönd,2015,Norðurland,Maí,..
Önnur Evrópulönd,2015,Norðurland,Júní,6
Önnur Evrópulönd,2015,Norðurland,Júlí,..
Önnur Evrópulönd,2015,Norðurland,Ágúst,..
Önnur Evrópulönd,2015,Norðurland,September,..
Önnur Evrópulönd,2015,Norðurland,Október,..
Önnur Evrópulönd,2015,Norðurland,Nóvember,..
Önnur Evrópulönd,2015,Norðurland,Desember,..
Önnur Evrópulönd,2015,Austurland,Allir,8
Önnur Evrópulönd,2015,Austurland,Janúar,..
Önnur Evrópulönd,2015,Austurland,Febrúar,..
Önnur Evrópulönd,2015,Austurland,Mars,..
Önnur Evrópulönd,2015,Austurland,Apríl,..
Önnur Evrópulönd,2015,Austurland,Maí,4
Önnur Evrópulönd,2015,Austurland,Júní,4
Önnur Evrópulönd,2015,Austurland,Júlí,..
Önnur Evrópulönd,2015,Austurland,Ágúst,..
Önnur Evrópulönd,2015,Austurland,September,..
Önnur Evrópulönd,2015,Austurland,Október,..
Önnur Evrópulönd,2015,Austurland,Nóvember,..
Önnur Evrópulönd,2015,Austurland,Desember,..
Önnur Evrópulönd,2015,Suðurland,Allir,22
Önnur Evrópulönd,2015,Suðurland,Janúar,..
Önnur Evrópulönd,2015,Suðurland,Febrúar,..
Önnur Evrópulönd,2015,Suðurland,Mars,1
Önnur Evrópulönd,2015,Suðurland,Apríl,..
Önnur Evrópulönd,2015,Suðurland,Maí,6
Önnur Evrópulönd,2015,Suðurland,Júní,7
Önnur Evrópulönd,2015,Suðurland,Júlí,8
Önnur Evrópulönd,2015,Suðurland,Ágúst,..
Önnur Evrópulönd,2015,Suðurland,September,..
Önnur Evrópulönd,2015,Suðurland,Október,..
Önnur Evrópulönd,2015,Suðurland,Nóvember,..
Önnur Evrópulönd,2015,Suðurland,Desember,..
Önnur Evrópulönd,2014,Allt landið,Allir,878
Önnur Evrópulönd,2014,Allt landið,Janúar,22
Önnur Evrópulönd,2014,Allt landið,Febrúar,21
Önnur Evrópulönd,2014,Allt landið,Mars,27
Önnur Evrópulönd,2014,Allt landið,Apríl,56
Önnur Evrópulönd,2014,Allt landið,Maí,69
Önnur Evrópulönd,2014,Allt landið,Júní,191
Önnur Evrópulönd,2014,Allt landið,Júlí,177
Önnur Evrópulönd,2014,Allt landið,Ágúst,83
Önnur Evrópulönd,2014,Allt landið,September,36
Önnur Evrópulönd,2014,Allt landið,Október,81
Önnur Evrópulönd,2014,Allt landið,Nóvember,31
Önnur Evrópulönd,2014,Allt landið,Desember,84
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Allir,696
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Janúar,11
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Febrúar,5
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Mars,27
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Apríl,49
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Maí,64
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Júní,153
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Júlí,98
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Ágúst,82
Önnur Evrópulönd,2014,Höfuðborgarsvæði,September,28
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Október,75
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Nóvember,25
Önnur Evrópulönd,2014,Höfuðborgarsvæði,Desember,79
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Önnur Evrópulönd,2014,Suðurnes,Allir,54
Önnur Evrópulönd,2014,Suðurnes,Janúar,11
Önnur Evrópulönd,2014,Suðurnes,Febrúar,14
Önnur Evrópulönd,2014,Suðurnes,Mars,..
Önnur Evrópulönd,2014,Suðurnes,Apríl,2
Önnur Evrópulönd,2014,Suðurnes,Maí,..
Önnur Evrópulönd,2014,Suðurnes,Júní,13
Önnur Evrópulönd,2014,Suðurnes,Júlí,1
Önnur Evrópulönd,2014,Suðurnes,Ágúst,1
Önnur Evrópulönd,2014,Suðurnes,September,..
Önnur Evrópulönd,2014,Suðurnes,Október,5
Önnur Evrópulönd,2014,Suðurnes,Nóvember,6
Önnur Evrópulönd,2014,Suðurnes,Desember,1
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Allir,32
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Janúar,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Febrúar,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Mars,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Apríl,1
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Maí,1
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Júní,16
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Júlí,11
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Ágúst,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",September,2
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Október,1
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Nóvember,..
Önnur Evrópulönd,2014,"Vesturland, Vestfirðir frá og með 2007",Desember,..
Önnur Evrópulönd,2014,Norðurland,Allir,35
Önnur Evrópulönd,2014,Norðurland,Janúar,..
Önnur Evrópulönd,2014,Norðurland,Febrúar,..
Önnur Evrópulönd,2014,Norðurland,Mars,..
Önnur Evrópulönd,2014,Norðurland,Apríl,2
Önnur Evrópulönd,2014,Norðurland,Maí,..
Önnur Evrópulönd,2014,Norðurland,Júní,..
Önnur Evrópulönd,2014,Norðurland,Júlí,33
Önnur Evrópulönd,2014,Norðurland,Ágúst,..
Önnur Evrópulönd,2014,Norðurland,September,..
Önnur Evrópulönd,2014,Norðurland,Október,..
Önnur Evrópulönd,2014,Norðurland,Nóvember,..
Önnur Evrópulönd,2014,Norðurland,Desember,..
Önnur Evrópulönd,2014,Austurland,Allir,8
Önnur Evrópulönd,2014,Austurland,Janúar,..
Önnur Evrópulönd,2014,Austurland,Febrúar,..
Önnur Evrópulönd,2014,Austurland,Mars,..
Önnur Evrópulönd,2014,Austurland,Apríl,..
Önnur Evrópulönd,2014,Austurland,Maí,4
Önnur Evrópulönd,2014,Austurland,Júní,2
Önnur Evrópulönd,2014,Austurland,Júlí,2
Önnur Evrópulönd,2014,Austurland,Ágúst,..
Önnur Evrópulönd,2014,Austurland,September,..
Önnur Evrópulönd,2014,Austurland,Október,..
Önnur Evrópulönd,2014,Austurland,Nóvember,..
Önnur Evrópulönd,2014,Austurland,Desember,..
Önnur Evrópulönd,2014,Suðurland,Allir,53
Önnur Evrópulönd,2014,Suðurland,Janúar,..
Önnur Evrópulönd,2014,Suðurland,Febrúar,2
Önnur Evrópulönd,2014,Suðurland,Mars,..
Önnur Evrópulönd,2014,Suðurland,Apríl,2
Önnur Evrópulönd,2014,Suðurland,Maí,..
Önnur Evrópulönd,2014,Suðurland,Júní,7
Önnur Evrópulönd,2014,Suðurland,Júlí,32
Önnur Evrópulönd,2014,Suðurland,Ágúst,..
Önnur Evrópulönd,2014,Suðurland,September,6
Önnur Evrópulönd,2014,Suðurland,Október,..
Önnur Evrópulönd,2014,Suðurland,Nóvember,..
Önnur Evrópulönd,2014,Suðurland,Desember,4
Bandaríkin,2015,Allt landið,Allir,278254
Bandaríkin,2015,Allt landið,Janúar,27225
Bandaríkin,2015,Allt landið,Febrúar,30531
Bandaríkin,2015,Allt landið,Mars,41277
Bandaríkin,2015,Allt landið,Apríl,24364
Bandaríkin,2015,Allt landið,Maí,39522
Bandaríkin,2015,Allt landið,Júní,53378
Bandaríkin,2015,Allt landið,Júlí,61957
Bandaríkin,2015,Allt landið,Ágúst,..
Bandaríkin,2015,Allt landið,September,..
Bandaríkin,2015,Allt landið,Október,..
Bandaríkin,2015,Allt landið,Nóvember,..
Bandaríkin,2015,Allt landið,Desember,..
Bandaríkin,2015,Höfuðborgarsvæði,Allir,194511
Bandaríkin,2015,Höfuðborgarsvæði,Janúar,23366
Bandaríkin,2015,Höfuðborgarsvæði,Febrúar,25733
Bandaríkin,2015,Höfuðborgarsvæði,Mars,33151
Bandaríkin,2015,Höfuðborgarsvæði,Apríl,18550
Bandaríkin,2015,Höfuðborgarsvæði,Maí,25169
Bandaríkin,2015,Höfuðborgarsvæði,Júní,30601
Bandaríkin,2015,Höfuðborgarsvæði,Júlí,37941
Bandaríkin,2015,Höfuðborgarsvæði,Ágúst,..
Bandaríkin,2015,Höfuðborgarsvæði,September,..
Bandaríkin,2015,Höfuðborgarsvæði,Október,..
Bandaríkin,2015,Höfuðborgarsvæði,Nóvember,..
Bandaríkin,2015,Höfuðborgarsvæði,Desember,..
Bandaríkin,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Bandaríkin,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Bandaríkin,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Bandaríkin,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Bandaríkin,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Bandaríkin,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Bandaríkin,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Bandaríkin,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
